uuid,kode_identitas,kabkot
1e21510e-df1b-4a0c-8a72-4a4c3cc1f4e4,"7201031003001200 - UMKM - 3",7201
87b14d5a-c49e-4e69-90c5-bcb7500b6724,"7201031003001200 - UMKM - 5",7201
bc593f79-b8bc-445d-8c6e-82126b26b4b8,"7201031003001200 - UMKM - 9",7201
0ea1e692-1567-49db-8669-aeb05a2be0ae,"7201031003001200 - UMKM - 7",7201
577b43e2-6406-49c3-ae15-3bedd5b21ef6,"7201031003001200 - UMKM - 6",7201
c687dee7-4416-49a6-a943-b428c633f2b4,"7201031003001200 - UMKM - 2",7201
d51dc2a2-b86e-4e09-9614-12262b5338c5,"7201031003001200 - UMKM - 8",7201
50f1a064-c535-45d6-800b-133b5efe5f83,"7201031003001200 - UMKM - 4",7201
2e85e4c3-ca1d-494b-a52b-34df34fa11a6,"7201031003000900 - UMKM - 1",7201
4956be25-0758-47ee-be86-cd90961dd5f7,"7201031003000900 - UMKM - 2",7201
34430191-8c80-4066-9832-c14415c6c659,"7201031003000100 - UMKM - 1",7201
e8a7af6a-67de-4cda-a8ea-440f60030c36,"7201031003000600 - UMKM - 1",7201
29ca48a6-fb39-4776-8260-9fca0867dd01,"7201031003001000 - UMKM - 1",7201
a885ce4e-f80b-4bf6-8b52-45c3f622cd7e,"7201040022000200 - UMKM - 1",7201
f4f7e9c8-9fd6-412e-bfd9-ee35fd76b445,"7201040022000400 - UMKM - 1",7201
eba2cb96-4f92-4071-8544-324e42e53ba0,"7201061004000400 - UMKM - 1",7201
dffa5d91-424d-43e5-962f-6624e6f4de16,"7201061004000400 - UMKM - 2",7201
629b1038-28af-4755-b594-12cf131df946,"7201070012000100 - UMKM - 2",7201
7c409593-c93b-41cc-939d-5ba7b53bfaa0,"7201070012000100 - UMKM - 1",7201
c7436f23-032f-4f0e-a953-6dcf8910fdb1,"7201040020001200 - UMKM - 3",7201
85462efe-0e8f-4015-97bc-8b6beb684210,"7201040020001200 - UMKM - 2",7201
370df3ff-12fa-419d-b5eb-c972c9e05f3d,"7201040020001200 - UMKM - 1",7201
66e8daa2-14eb-479c-a762-986d9a4410e3,"7201040020000400 - UMKM - 1",7201
009b0240-8272-4f99-8214-54656781df32,"7201071006000400 - UMKM - 1",7201
7b28ee8d-46b0-4e14-84bb-8ca4d72bf2de,"7201071006000200 - UMKM - 1",7201
e8ccf09b-5a65-46a1-b067-a4e3ae0c5a88,"7201071005000100 - UMKM - 1",7201
f44aceae-55f3-4b26-bbef-b61b773d5e5c,"7201071005000300 - UMKM - 1",7201
0bdaae9b-f8bb-4349-a06d-cde3341750da,"7201071005000300 - UMKM - 2",7201
96f04dc9-6346-4ef0-8e1c-236284e4476e,"7201041005000300 - UMKM - 1",7201
f0141b93-fa94-4ab2-b305-c29e974f8d28,"7201041005000300 - UMKM - 3",7201
fd860390-0203-41a2-9f66-e3c61a76f027,"7201041005000300 - UMKM - 2",7201
442f3165-edc7-4f38-bbc4-b5c65914d243,"7201041005000300 - UMKM - 4",7201
4096f663-0f70-4877-afc0-f509abce1c27,"7201061005000500 - UMKM - 1",7201
051fc369-6da4-48d7-b938-03a0c63b5164,"7201051007000800 - UMKM - 1",7201
7bb4feb7-c82c-4a63-a827-fbce6639fd72,"7201051007000300 - UMKM - 1",7201
697868f4-5ab1-4f7b-adf9-b94f66d1da41,"7201051007000500 - UMKM - 1",7201
6038e1fb-f641-471d-a15a-dee0a9647955,"7201051007000500 - UMKM - 3",7201
98891c26-38f6-4df4-85b9-7a11c04e4c7a,"7201051007000500 - UMKM - 2",7201
a0ee79bd-c23f-4faf-8b68-47643b2ab968,"7201051007000700 - UMKM - 1",7201
fab54a86-a19b-4ef5-8997-1dba2026ee8a,"7201070014000500 - UMKM - 1",7201
4620c4b8-9d2f-434a-b255-76d62745666d,"7201070014000400 - UMKM - 1",7201
26924e81-b0eb-4581-a9e4-d00a698a671f,"7201070014000100 - UMKM - 1",7201
cc126898-c006-4a90-bae7-841ac2455d9b,"7201050021000400 - UMKM - 1",7201
00c1ed70-5868-498c-8e89-d276af8a2857,"7201050021000400 - UMKM - 2",7201
6996d620-fb7b-494d-8966-c901eddba1d8,"7201060014100100 - UMKM - 1",7201
7a66512c-9c03-4c0c-89df-9d20420c31f6,"7201061017000400 - UMKM - 1",7201
860eb36a-2d52-431f-8df2-7dd4cd27a384,"7201061017000600 - UMKM - 1",7201
d7917d88-4f28-4106-a681-22d8f5b6040f,"7201041003000100 - UMKM - 1",7201
41ed93dc-53cd-4031-81ca-c2b36523863b,"7201051008000200 - UMKM - 1",7201
ebc49f44-6cac-4c0b-a29c-dcbf4a1c0fba,"7201051008000100 - UMKM - 1",7201
65bf5565-f476-4bc5-bb8f-5fe62937fe48,"7201051008000100 - UMKM - 2",7201
d8d3b77f-6762-418e-bccf-74cbe9d6aa0b,"7201030014000300 - UMKM - 1",7201
16061272-910d-474d-b1b9-8385bd221d35,"7201030014000500 - UMKM - 1",7201
